CrashDate,Borough,Latitude,Longitude,ContributingFactor,CollisionID,VehicleType
2020-04-03,BROOKLYN,40.6899,-73.9228,Following Too Closely,4307865,Station Wagon/Sport Utility Vehicle
2020-04-03,QUEENS,40.746,-73.9344,Driver Inattention/Distraction,4307457,Station Wagon/Sport Utility Vehicle
2020-04-03,QUEENS,40.7159,-73.8197,Unspecified,4307371,Sedan
2020-04-03,BRONX,40.8354,-73.8952,Unsafe Speed,4307504,Sedan
2020-04-03,BROOKLYN,40.633,-73.9067,Unsafe Speed,4308309,Sedan
2020-04-03,BROOKLYN,40.5825,-73.9732,Driver Inattention/Distraction,4307728,Taxi
2020-04-03,BRONX,40.8816,-73.9048,Unspecified,4307950,Sedan
2020-04-03,BRONX,40.8359,-73.8834,Failure to Yield Right-of-Way,4307461,Sedan
2020-04-03,QUEENS,40.7033,-73.8768,Unspecified,4307643,Sedan
2020-04-03,QUEENS,40.7571,-73.8271,Failure to Yield Right-of-Way,4307446,Station Wagon/Sport Utility Vehicle
2020-04-03,QUEENS,40.75,-73.8758,Unspecified,4308102,Sedan
2020-04-03,BROOKLYN,40.6891,-73.9907,View Obstructed/Limited,4307524,Station Wagon/Sport Utility Vehicle
2020-04-03,BRONX,40.8408,-73.8769,Other Vehicular,4307656,Sedan
2020-04-03,BRONX,40.8327,-73.8685,Unspecified,4307628,Station Wagon/Sport Utility Vehicle
2020-04-03,QUEENS,40.7262,-73.8649,Turning Improperly,4307410,Sedan
2020-04-03,QUEENS,40.7012,-73.7502,Unspecified,4307520,Sedan
2020-04-03,BROOKLYN,40.6344,-73.942,Turning Improperly,4307440,Station Wagon/Sport Utility Vehicle
2020-04-03,QUEENS,40.6584,-73.7559,Unspecified,4307420,Sedan
2020-04-03,BRONX,40.8692,-73.8249,Unspecified,4307771,Ambulance
2020-04-03,BROOKLYN,40.6712,-73.9005,Driver Inattention/Distraction,4307532,Sedan
2020-04-03,BROOKLYN,40.6541,-73.9256,Aggressive Driving/Road Rage,4307807,Sedan
2020-04-03,MANHATTAN,40.835,-73.9398,Backing Unsafely,4307676,Sedan
2020-04-03,BRONX,40.8265,-73.9096,Driver Inexperience,4307503,Station Wagon/Sport Utility Vehicle
2020-04-03,BROOKLYN,40.6118,-73.9695,Unspecified,4307933,Sedan
2020-04-03,QUEENS,40.7817,-73.8405,Unspecified,4307449,Sedan
2020-04-03,MANHATTAN,40.72,-73.9929,Aggressive Driving/Road Rage,4307790,Sedan
2020-04-03,BROOKLYN,40.6601,-73.8746,Unspecified,4307536,Sedan
2020-04-03,BROOKLYN,40.6719,-73.8783,Other Vehicular,4307537,Sedan
2020-04-03,BROOKLYN,40.6628,-73.9883,Unsafe Speed,4307443,Station Wagon/Sport Utility Vehicle
2020-04-03,STATEN ISLAND,40.6316,-74.084,Unspecified,4308183,Sedan
2020-04-03,STATEN ISLAND,40.5228,-74.2349,Other Vehicular,4308231,Sedan
2020-04-03,BROOKLYN,40.6636,-73.8832,Driver Inattention/Distraction,4307538,Station Wagon/Sport Utility Vehicle
2020-04-03,QUEENS,40.7588,-73.8051,Failure to Yield Right-of-Way,4307374,Station Wagon/Sport Utility Vehicle
2020-04-03,MANHATTAN,40.7982,-73.9407,Backing Unsafely,4307404,Sedan
2020-04-03,BROOKLYN,40.5761,-73.965,Driver Inattention/Distraction,4307727,Station Wagon/Sport Utility Vehicle
2020-04-03,BROOKLYN,40.6373,-73.9682,Alcohol Involvement,4307592,Sedan
2020-04-03,BROOKLYN,40.6631,-73.9624,Driver Inattention/Distraction,4307710,Sedan
2020-04-03,BROOKLYN,40.6519,-73.9294,Unspecified,4307994,Ambulance
2020-04-03,BRONX,40.8383,-73.8591,Unspecified,4307624,Sedan
2020-04-03,QUEENS,40.7447,-73.8274,Unsafe Speed,4307445,Sedan
2020-04-03,QUEENS,40.7711,-73.8044,Passing Too Closely,4308032,Sedan
2020-04-03,QUEENS,40.6663,-73.7609,Driver Inattention/Distraction,4307342,Station Wagon/Sport Utility Vehicle
2020-04-03,QUEENS,40.7267,-73.8218,Backing Unsafely,4307349,Carry All
2020-04-03,QUEENS,40.6789,-73.7595,Unspecified,4307454,Sedan
2020-04-03,MANHATTAN,40.7571,-73.9699,Following Too Closely,4307451,Sedan
2020-04-03,BRONX,40.8899,-73.8593,Driver Inattention/Distraction,4307425,Station Wagon/Sport Utility Vehicle
2020-04-03,BRONX,40.8271,-73.8872,Driver Inattention/Distraction,4307498,Sedan
2020-04-04,MANHATTAN,40.7892,-73.9548,Backing Unsafely,4309586,Sedan
2020-04-04,BROOKLYN,40.6465,-74.0126,Unsafe Lane Changing,4307567,Sedan
2020-04-04,BRONX,40.8365,-73.8671,Backing Unsafely,4307629,
2020-04-04,BRONX,40.8859,-73.8228,Unspecified,4308128,Tractor Truck Diesel
2020-04-04,QUEENS,40.768,-73.813,Unspecified,4307616,Sedan
2020-04-04,BRONX,40.8203,-73.8908,Traffic Control Disregarded,4307719,Station Wagon/Sport Utility Vehicle
2020-04-04,QUEENS,40.7889,-73.8004,Other Vehicular,4307564,Station Wagon/Sport Utility Vehicle
2020-04-04,QUEENS,40.7438,-73.9243,Passing or Lane Usage Improper,4307561,Station Wagon/Sport Utility Vehicle
2020-04-04,QUEENS,40.6586,-73.7662,Unspecified,4307507,Station Wagon/Sport Utility Vehicle
2020-04-04,BRONX,40.8842,-73.9006,Unspecified,4307609,Station Wagon/Sport Utility Vehicle
2020-04-04,BROOKLYN,40.6721,-73.9197,Unspecified,4307595,Station Wagon/Sport Utility Vehicle
2020-04-04,BROOKLYN,40.6939,-73.9178,Driver Inexperience,4308580,Bike
2020-04-04,BROOKLYN,40.5886,-73.968,Driver Inattention/Distraction,4307750,Sedan
2020-04-04,QUEENS,40.7331,-73.783,Driver Inattention/Distraction,4307480,Station Wagon/Sport Utility Vehicle
2020-04-04,QUEENS,40.7261,-73.7566,Unspecified,4307570,Sedan
2020-04-04,BROOKLYN,40.7048,-73.92,Failure to Yield Right-of-Way,4307705,Pick-up Truck
2020-04-04,QUEENS,40.6935,-73.8,Driver Inattention/Distraction,4307831,Sedan
2020-04-04,QUEENS,40.7643,-73.9235,Failure to Yield Right-of-Way,4307684,Station Wagon/Sport Utility Vehicle
2020-04-04,BRONX,40.8853,-73.9081,Unspecified,4307613,Sedan
2020-04-04,QUEENS,40.7573,-73.8685,Driver Inattention/Distraction,4308080,Sedan
2020-04-04,BRONX,40.828,-73.8523,Passing Too Closely,4307631,Station Wagon/Sport Utility Vehicle
2020-04-04,QUEENS,40.7552,-73.9412,Unspecified,4307687,Sedan
2020-04-04,BROOKLYN,40.6308,-73.9241,Driver Inattention/Distraction,4307782,Sedan
2020-04-04,BROOKLYN,40.6624,-73.9099,Unsafe Speed,4307593,Station Wagon/Sport Utility Vehicle
2020-04-04,QUEENS,40.6914,-73.8208,Driver Inattention/Distraction,4307746,Sedan
2020-04-04,QUEENS,40.5925,-73.7997,Unspecified,4311092,Sedan
2020-04-04,QUEENS,40.7088,-73.8291,Driver Inattention/Distraction,4307752,Station Wagon/Sport Utility Vehicle
2020-04-04,BRONX,40.8773,-73.8579,Driver Inattention/Distraction,4307726,Station Wagon/Sport Utility Vehicle
2020-04-04,QUEENS,40.7914,-73.8504,Backing Unsafely,4307517,Sedan
2020-04-04,BROOKLYN,40.6515,-73.9542,Unspecified,4307808,Sedan
2020-04-04,BROOKLYN,40.5893,-73.9817,Driver Inattention/Distraction,4307737,Station Wagon/Sport Utility Vehicle
2020-04-04,BRONX,40.8776,-73.8498,Unsafe Speed,4307725,Sedan
2020-04-04,QUEENS,40.7012,-73.8974,Unspecified,4307645,Station Wagon/Sport Utility Vehicle
2020-04-04,QUEENS,40.7476,-73.8631,Turning Improperly,4307606,Garbage or Refuse
2020-04-04,BROOKLYN,40.589,-73.9495,Driver Inattention/Distraction,4307763,Station Wagon/Sport Utility Vehicle
2020-04-04,QUEENS,40.6694,-73.7968,Unspecified,4307637,Pick-up Truck
2020-04-04,QUEENS,40.7067,-73.8094,Driver Inattention/Distraction,4307553,Station Wagon/Sport Utility Vehicle
2020-04-04,BRONX,40.8409,-73.8875,Driver Inattention/Distraction,4307660,Sedan
2020-04-04,BRONX,40.8351,-73.8198,Unspecified,4307489,Sedan
2020-04-04,BRONX,40.8215,-73.862,Unspecified,4307634,Sedan
2020-04-04,STATEN ISLAND,40.5828,-74.1304,Unspecified,4307516,Sedan
2020-04-04,QUEENS,40.7634,-73.9284,Traffic Control Disregarded,4308073,Station Wagon/Sport Utility Vehicle
2020-04-04,BRONX,40.8167,-73.9202,Driver Inattention/Distraction,4308612,
2020-04-04,BROOKLYN,40.7085,-73.9274,Driver Inattention/Distraction,4307641,Sedan
2020-04-04,QUEENS,40.74,-73.8529,Driver Inattention/Distraction,4307608,PK
2020-04-04,BRONX,40.8146,-73.9204,Unspecified,4307749,Sedan
2020-04-04,BROOKLYN,40.6497,-73.9502,Backing Unsafely,4307989,Sedan
2020-04-04,BROOKLYN,40.677,-73.9218,Driver Inattention/Distraction,4307692,Sedan
2020-04-04,STATEN ISLAND,40.5209,-74.2351,Traffic Control Disregarded,4307636,Sedan
2020-04-04,STATEN ISLAND,40.6269,-74.1153,Animals Action,4308178,Sedan
2020-04-04,MANHATTAN,40.8474,-73.9407,Following Too Closely,4307677,Box Truck
2020-04-04,QUEENS,40.7005,-73.7441,Failure to Yield Right-of-Way,4307543,Sedan
2020-04-04,QUEENS,40.7539,-73.9165,Driver Inattention/Distraction,4308443,Sedan
2020-04-04,QUEENS,40.7285,-73.8517,Driver Inattention/Distraction,4307615,Sedan
2020-04-04,BRONX,40.8397,-73.8659,Unspecified,4307625,Sedan
2020-04-04,QUEENS,40.7021,-73.8916,Unsafe Speed,4307644,Sedan
2020-04-04,BROOKLYN,40.6561,-73.8967,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4307651,Sedan
2020-04-04,BROOKLYN,40.6953,-73.9345,Animals Action,4307569,Sedan
2020-04-04,BRONX,40.8596,-73.8646,Alcohol Involvement,4308111,Sedan
2020-04-04,QUEENS,40.6765,-73.7684,Unspecified,4307635,Sedan
2020-04-04,BROOKLYN,40.6802,-73.9112,Traffic Control Disregarded,4307596,Sedan
2020-04-04,BROOKLYN,40.6703,-73.9869,Unspecified,4307716,3-Door
2020-04-04,BRONX,40.8857,-73.8549,View Obstructed/Limited,4307980,Station Wagon/Sport Utility Vehicle
2020-04-04,MANHATTAN,40.7623,-73.9919,Unspecified,4307531,Station Wagon/Sport Utility Vehicle
2020-04-04,MANHATTAN,40.8216,-73.9391,Driver Inattention/Distraction,4307739,Taxi
2020-04-04,BROOKLYN,40.6441,-73.9935,Unspecified,4307938,Sedan
2020-04-04,BROOKLYN,40.6556,-73.8797,Unsafe Lane Changing,4307542,Sedan
2020-04-04,BROOKLYN,40.6295,-73.9661,Unspecified,4307963,Station Wagon/Sport Utility Vehicle
2020-04-04,QUEENS,40.7503,-73.7451,Failure to Yield Right-of-Way,4307555,Sedan
2020-04-04,BROOKLYN,40.6372,-73.9899,Unspecified,4308638,Sedan
2020-04-04,BRONX,40.8294,-73.875,Unspecified,4307630,Sedan
2020-04-04,QUEENS,40.7533,-73.9205,Failure to Yield Right-of-Way,4307683,Station Wagon/Sport Utility Vehicle
2020-04-04,BROOKLYN,40.6574,-73.9115,Traffic Control Disregarded,4307594,Sedan
2020-04-04,QUEENS,40.6856,-73.8258,Driver Inattention/Distraction,4307734,Station Wagon/Sport Utility Vehicle
2020-04-04,QUEENS,40.6655,-73.7524,Unspecified,4307483,Sedan
2020-04-04,BROOKLYN,40.6679,-73.9741,Turning Improperly,4307712,Box Truck
2020-04-04,QUEENS,40.7695,-73.8443,Aggressive Driving/Road Rage,4309770,Box Truck
2020-04-04,BROOKLYN,40.6447,-73.9563,Backing Unsafely,4307600,Station Wagon/Sport Utility Vehicle
2020-04-04,BROOKLYN,40.6345,-73.9392,Unsafe Speed,4307806,Sedan
2020-04-04,STATEN ISLAND,40.6094,-74.0901,Other Vehicular,4308185,Sedan
2020-04-04,BROOKLYN,40.6552,-73.954,Driver Inattention/Distraction,4307665,Sedan
2020-04-04,QUEENS,40.7561,-73.9428,Unspecified,4307689,Sedan
2020-04-04,QUEENS,40.7472,-73.8603,Failure to Keep Right,4307607,Sedan
2020-04-04,QUEENS,40.7012,-73.8798,Passing Too Closely,4308213,Sedan
2020-04-04,BROOKLYN,40.5762,-73.9551,Unspecified,4307738,Sedan
2020-04-04,BROOKLYN,40.669,-73.8758,Other Vehicular,4307535,Station Wagon/Sport Utility Vehicle
2020-04-04,BROOKLYN,40.5824,-73.9862,Driver Inattention/Distraction,4307744,
2020-04-04,BROOKLYN,40.6257,-74.0224,Unspecified,4307562,Station Wagon/Sport Utility Vehicle
2020-04-04,QUEENS,40.7452,-73.9484,Driver Inattention/Distraction,4308376,Station Wagon/Sport Utility Vehicle
2020-04-04,BROOKLYN,40.6491,-74.0078,Unspecified,4307530,Convertible
2020-04-04,MANHATTAN,40.8139,-73.9348,Unspecified,4307558,Station Wagon/Sport Utility Vehicle
2020-04-04,QUEENS,40.6819,-73.8319,Unsafe Speed,4307742,
2020-04-04,MANHATTAN,40.8008,-73.9525,Unspecified,4308738,Sedan
2020-04-04,BROOKLYN,40.6692,-73.8857,Driver Inattention/Distraction,4307654,Sedan
2020-04-04,QUEENS,40.6668,-73.7894,Traffic Control Disregarded,4307521,Station Wagon/Sport Utility Vehicle
2020-04-04,QUEENS,40.6792,-73.7539,Driver Inattention/Distraction,4307526,Sedan
2020-04-04,BROOKLYN,40.6195,-73.9565,Unspecified,4307587,Sedan
2020-04-04,QUEENS,40.6706,-73.7942,Unspecified,4307525,Sedan
2020-04-04,MANHATTAN,40.8435,-73.9391,Unspecified,4307678,Taxi
2020-04-04,QUEENS,40.6828,-73.8531,Following Too Closely,4307743,Sedan
2020-04-04,BROOKLYN,40.6774,-73.9442,Driver Inattention/Distraction,4308762,Sedan
2020-04-04,BROOKLYN,40.6572,-73.8874,Backing Unsafely,4307540,Pick-up Truck
2020-04-04,BRONX,40.8457,-73.8314,Unspecified,4307772,Sedan
2020-04-04,QUEENS,40.6621,-73.7416,Unspecified,4307541,Sedan
2020-04-04,MANHATTAN,40.8271,-73.952,Driver Inattention/Distraction,4309045,Sedan
2020-04-04,BROOKLYN,40.5736,-73.9961,Unspecified,4307745,Station Wagon/Sport Utility Vehicle
2020-04-04,QUEENS,40.6642,-73.8411,Driver Inattention/Distraction,4307586,Sedan
2020-04-05,BROOKLYN,40.6986,-73.983,Unspecified,4307640,Sedan
2020-04-05,BROOKLYN,40.6835,-73.9757,Fell Asleep,4307715,Sedan
2020-04-05,BRONX,40.8147,-73.9036,Unspecified,4307751,Station Wagon/Sport Utility Vehicle
2020-04-05,QUEENS,40.7293,-73.7118,Unspecified,4307672,Sedan
2020-04-05,BROOKLYN,40.6451,-73.9064,Driver Inattention/Distraction,4307778,Sedan
2020-04-05,STATEN ISLAND,40.5619,-74.1869,Other Vehicular,4307918,Pick-up Truck
2020-04-05,MANHATTAN,40.7723,-73.9587,Following Too Closely,4307765,Station Wagon/Sport Utility Vehicle
2020-04-05,QUEENS,40.754,-73.8584,Alcohol Involvement,4307973,Station Wagon/Sport Utility Vehicle
2020-04-05,QUEENS,40.7011,-73.8912,Following Too Closely,4310721,Sedan
2020-04-05,BRONX,40.8365,-73.8934,Alcohol Involvement,4307732,Sedan
2020-04-05,BRONX,40.8432,-73.8389,Driver Inattention/Distraction,4308108,Sedan
2020-04-05,BROOKLYN,40.6789,-73.9356,Reaction to Uninvolved Vehicle,4308262,Sedan
2020-04-05,BRONX,40.8323,-73.8713,Unspecified,4308529,Station Wagon/Sport Utility Vehicle
2020-04-05,BROOKLYN,40.6973,-73.9323,Driver Inattention/Distraction,4308317,Station Wagon/Sport Utility Vehicle
2020-04-05,BROOKLYN,40.6543,-74.0044,Following Too Closely,4307659,Sedan
2020-04-05,BRONX,40.8844,-73.833,Driver Inexperience,4307740,Sedan
2020-04-05,BRONX,40.8703,-73.8432,Turning Improperly,4308202,Station Wagon/Sport Utility Vehicle
2020-04-05,QUEENS,40.7719,-73.8952,Obstruction/Debris,4307688,Sedan
2020-04-05,QUEENS,40.7474,-73.7111,Following Too Closely,4307671,Sedan
2020-04-05,BRONX,40.8383,-73.8968,Driver Inattention/Distraction,4307733,Station Wagon/Sport Utility Vehicle
2020-04-05,BRONX,40.8747,-73.8553,Failure to Yield Right-of-Way,4308344,Sedan
2020-04-05,BRONX,40.9033,-73.8964,Unspecified,4307824,Sedan
2020-04-05,BROOKLYN,40.6272,-74.0144,Aggressive Driving/Road Rage,4307815,Motorcycle
2020-04-05,STATEN ISLAND,40.6301,-74.1302,Tire Failure/Inadequate,4308176,Station Wagon/Sport Utility Vehicle
2020-04-05,QUEENS,40.7381,-73.8584,Unspecified,4308208,Sedan
2020-04-05,QUEENS,40.7452,-73.9377,Driver Inattention/Distraction,4307680,Station Wagon/Sport Utility Vehicle
2020-04-05,QUEENS,40.668,-73.7716,Driver Inattention/Distraction,4307820,Sedan
2020-04-05,STATEN ISLAND,40.5728,-74.114,Alcohol Involvement,4307571,Station Wagon/Sport Utility Vehicle
2020-04-05,BROOKLYN,40.6811,-73.9099,Unspecified,4307648,Sedan
2020-04-05,QUEENS,40.7686,-73.925,Unspecified,4307686,Sedan
2020-04-05,QUEENS,40.6725,-73.8213,Alcohol Involvement,4307789,Station Wagon/Sport Utility Vehicle
2020-04-05,MANHATTAN,40.8493,-73.9337,Traffic Control Disregarded,4307800,Sedan
2020-04-05,BRONX,40.8876,-73.8606,Driver Inattention/Distraction,4307748,Sedan
2020-04-05,BROOKLYN,40.6783,-73.9108,Driver Inattention/Distraction,4307647,Station Wagon/Sport Utility Vehicle
2020-04-05,BRONX,40.8396,-73.8653,Unspecified,4307632,Sedan
2020-04-05,BRONX,40.819,-73.9008,Unspecified,4307720,Sedan
2020-04-05,QUEENS,40.7353,-73.8611,Driver Inattention/Distraction,4307670,Station Wagon/Sport Utility Vehicle
2020-04-05,BROOKLYN,40.6498,-73.9263,Driver Inattention/Distraction,4307809,Sedan
2020-04-05,MANHATTAN,40.7116,-74.0158,Driver Inattention/Distraction,4311481,Bike
2020-04-05,QUEENS,40.7335,-73.8704,Unspecified,4307713,Sedan
2020-04-05,BRONX,40.8732,-73.8671,Unspecified,4307753,Sedan
2020-04-05,QUEENS,40.76,-73.8593,Driver Inattention/Distraction,4308099,Station Wagon/Sport Utility Vehicle
2020-04-05,BRONX,40.8237,-73.9121,Following Too Closely,4307741,Station Wagon/Sport Utility Vehicle
2020-04-05,BRONX,40.8355,-73.8295,Unspecified,4307773,Sedan
2020-04-05,QUEENS,40.7801,-73.9115,Failure to Yield Right-of-Way,4307691,Station Wagon/Sport Utility Vehicle
2020-04-05,BROOKLYN,40.5785,-73.9895,Following Too Closely,4309054,Sedan
2020-04-05,BROOKLYN,40.629,-74.0003,Unspecified,4307940,Sedan
2020-04-05,BROOKLYN,40.6754,-73.8719,,4313579,Sedan
2020-04-05,QUEENS,40.599,-73.7492,Unspecified,4307783,Station Wagon/Sport Utility Vehicle
2020-04-05,BRONX,40.8568,-73.8417,Failure to Yield Right-of-Way,4308112,
2020-04-05,BRONX,40.8841,-73.9076,Aggressive Driving/Road Rage,4307821,Motorcycle
2020-04-05,BRONX,40.8287,-73.9019,Unspecified,4307583,Station Wagon/Sport Utility Vehicle
2020-04-05,QUEENS,40.744,-73.7755,Driver Inattention/Distraction,4307618,Sedan
2020-04-05,QUEENS,40.7694,-73.9171,Driver Inattention/Distraction,4307685,Sedan
2020-04-05,BROOKLYN,40.633,-74.0085,Passing Too Closely,4307816,Sedan
2020-04-05,BROOKLYN,40.6471,-73.9617,Unsafe Speed,4307965,Station Wagon/Sport Utility Vehicle
2020-04-06,QUEENS,40.7652,-73.8141,Unsafe Lane Changing,4307876,Station Wagon/Sport Utility Vehicle
2020-04-06,BRONX,40.8236,-73.8523,Unspecified,4308513,Sedan
2020-04-06,BRONX,40.8037,-73.9221,Driver Inattention/Distraction,4307755,Station Wagon/Sport Utility Vehicle
2020-04-06,QUEENS,40.7122,-73.7562,Failure to Yield Right-of-Way,4307869,Sedan
2020-04-06,BROOKLYN,40.6203,-73.9344,Unspecified,4307891,Sedan
2020-04-06,BROOKLYN,40.6212,-73.9958,Driver Inattention/Distraction,4307864,Sedan
2020-04-06,QUEENS,40.6609,-73.7389,Driver Inattention/Distraction,4307855,Station Wagon/Sport Utility Vehicle
2020-04-06,BROOKLYN,40.6191,-73.9248,Driver Inattention/Distraction,4307843,Station Wagon/Sport Utility Vehicle
2020-04-06,BROOKLYN,40.6927,-73.94,Other Vehicular,4308518,Sedan
2020-04-06,BROOKLYN,40.6542,-73.9107,Unspecified,4308056,Sedan
2020-04-06,BRONX,40.834,-73.8532,Unspecified,4308520,Box Truck
2020-04-06,BRONX,40.8396,-73.8897,Driver Inattention/Distraction,4308657,Station Wagon/Sport Utility Vehicle
2020-04-06,BROOKLYN,40.6975,-73.9095,Backing Unsafely,4308009,Pick-up Truck
2020-04-06,BRONX,40.8734,-73.9067,Animals Action,4307822,Van
2020-04-06,QUEENS,40.761,-73.8883,Driver Inattention/Distraction,4308081,Sedan
2020-04-06,BRONX,40.8328,-73.9011,Passing Too Closely,4307887,Sedan
2020-04-06,BRONX,40.856,-73.844,Alcohol Involvement,4308113,Sedan
2020-04-06,MANHATTAN,40.7994,-73.9354,Unspecified,4308371,Sedan
2020-04-06,BROOKLYN,40.6659,-73.9185,Unspecified,4307839,Station Wagon/Sport Utility Vehicle
2020-04-06,BROOKLYN,40.6683,-73.9026,Other Vehicular,4307909,Sedan
2020-04-06,BROOKLYN,40.7076,-73.9483,Driver Inattention/Distraction,4307899,E-Scooter
2020-04-06,BRONX,40.8755,-73.8507,Backing Unsafely,4307981,Station Wagon/Sport Utility Vehicle
2020-04-06,BROOKLYN,40.6433,-73.9478,Failure to Yield Right-of-Way,4307995,Station Wagon/Sport Utility Vehicle
2020-04-06,QUEENS,40.6902,-73.8101,Passing Too Closely,4307877,Ambulance
2020-04-06,BRONX,40.8886,-73.8423,Driver Inattention/Distraction,4307845,Station Wagon/Sport Utility Vehicle
2020-04-06,QUEENS,40.6618,-73.7756,Unspecified,4307817,Station Wagon/Sport Utility Vehicle
2020-04-06,BRONX,40.8133,-73.9303,Following Too Closely,4307886,Taxi
2020-04-06,QUEENS,40.6819,-73.8467,Failure to Yield Right-of-Way,4307878,Sedan
2020-04-06,BROOKLYN,40.6644,-73.987,Driver Inattention/Distraction,4308123,Station Wagon/Sport Utility Vehicle
2020-04-06,QUEENS,40.6877,-73.8504,Driver Inattention/Distraction,4307848,Station Wagon/Sport Utility Vehicle
2020-04-06,MANHATTAN,40.7409,-73.9859,Pavement Slippery,4307721,Sedan
2020-04-06,MANHATTAN,40.747,-73.9772,Driver Inattention/Distraction,4307717,Sedan
2020-04-06,BROOKLYN,40.6889,-73.9809,Unspecified,4307867,Sedan
2020-04-06,MANHATTAN,40.7179,-74.001,Driver Inattention/Distraction,4307803,Sedan
2020-04-06,QUEENS,40.7284,-73.8987,Turning Improperly,4308094,Station Wagon/Sport Utility Vehicle
2020-04-06,BROOKLYN,40.6735,-73.9196,Unspecified,4307913,Station Wagon/Sport Utility Vehicle
2020-04-06,QUEENS,40.7324,-73.7968,Unspecified,4307856,Station Wagon/Sport Utility Vehicle
2020-04-06,BROOKLYN,40.6912,-73.9978,Traffic Control Disregarded,4308061,Station Wagon/Sport Utility Vehicle
2020-04-06,QUEENS,40.7372,-73.8641,Driver Inattention/Distraction,4307842,Station Wagon/Sport Utility Vehicle
2020-04-06,BRONX,40.841,-73.922,Traffic Control Disregarded,4307832,Pick-up Truck
2020-04-06,BRONX,40.8766,-73.9027,Failure to Yield Right-of-Way,4307951,Sedan
2020-04-06,QUEENS,40.7527,-73.8598,Unspecified,4308363,Sedan
2020-04-06,BROOKLYN,40.6329,-73.9655,Unspecified,4307966,Station Wagon/Sport Utility Vehicle
2020-04-06,MANHATTAN,40.7338,-73.9807,Traffic Control Disregarded,4307956,Station Wagon/Sport Utility Vehicle
2020-04-06,BROOKLYN,40.632,-74.0025,Unspecified,4307934,Station Wagon/Sport Utility Vehicle
2020-04-06,BROOKLYN,40.6705,-73.9051,Other Vehicular,4307914,Sedan
2020-04-06,BROOKLYN,40.6901,-73.9515,Driver Inattention/Distraction,4307958,Station Wagon/Sport Utility Vehicle
2020-04-06,MANHATTAN,40.7379,-73.9848,Driver Inattention/Distraction,4307906,Station Wagon/Sport Utility Vehicle
2020-04-06,STATEN ISLAND,40.6123,-74.0919,Backing Unsafely,4309202,Station Wagon/Sport Utility Vehicle
2020-04-06,BROOKLYN,40.6694,-73.9422,Driver Inexperience,4308761,Sedan
2020-04-06,BRONX,40.8229,-73.8701,Following Too Closely,4307797,Taxi
2020-04-06,BRONX,40.8652,-73.8434,Unspecified,4308115,Sedan
2020-04-06,MANHATTAN,40.8103,-73.9514,Driver Inattention/Distraction,4307854,Sedan
2020-04-06,BRONX,40.8354,-73.8821,Driver Inattention/Distraction,4308512,Dump
2020-04-06,BROOKLYN,40.7111,-73.9421,Passing or Lane Usage Improper,4307898,Sedan
